paper_id,title,authors,year,venue,doi,url,pdf_url,source_database,abstract,keywords,citation_count,open_access_status,domain,task_type,models_mentioned,datasets_mentioned,metrics_mentioned,relevance_score,screening_status,exclusion_reason
PBA4CC4BCBB,Overcoming low-utility facets for complex answer retrieval,Sean MacAvaney; Andrew Yates; Arman Cohan; Luca Soldaini; Kai Hui; Nazli Goharian; Ophir Frieder,2018,arXiv,10.1007/s10791-018-9343-0,http://arxiv.org/abs/1811.08772v1,https://arxiv.org/pdf/1811.08772v1,arXiv,"Many questions cannot be answered simply; their answers must include numerous nuanced details and additional context. Complex Answer Retrieval (CAR) is the retrieval of answers to such questions. In their simplest form, these questions are constructed from a topic entity (e.g., `cheese') and a facet (e.g., `health effects'). While topic matching has been thoroughly explored, we observe that some facets use general language that is unlikely to appear verbatim in answers. We call these low-utility facets. In this work, we present an approach to CAR that identifies and addresses low-utility facets. We propose two estimators of facet utility. These include exploiting the hierarchical structure of CAR queries and using facet frequency information from training data. To improve the retrieval performance on low-utility headings, we also include entity similarity scores using knowledge graph embeddings. We apply our approaches to a leading neural ranking technique, and evaluate using the TREC CAR dataset. We find that our approach perform significantly better than the unmodified neural ranker and other leading CAR techniques. We also provide a detailed analysis of our results, and verify that low-utility facets are indeed more difficult to match, and that our approach improves the performance for these difficult queries.",,,open,medical,retrieval; embedding; benchmark,,,,,unscreened,
P6C12BEC4D8,Mixed Embeddedness Revisited: A Conclusion to the Symposium,Robert C. Kloosterman; Jan Rath,2018,UvA-DARE (University of Amsterdam),10.6092/issn.1971-8853/8625,https://doi.org/10.6092/issn.1971-8853/8625,https://pure.uva.nl/ws/files/31378064/8625_27965_1_PB.pdf,OpenAlex,"This essay concludes the Symposium on the mixed embeddedness approach to migrant entrepreneurship by briefly outlining the development of mixed embeddedness, reflecting on its position within the international field of migrant entrepreneurship research, and by highlighting its key elements. We first discuss how the mixed embeddedness approach came into being. Thereafter we highlight the basic components of the approach and we argue why such an approach should be preferred to other, more mono-causal approaches. Our contribution concludes by pointing to the adjustments that the approach has undergone since its introduction in the late 1990s.",,119,open,general,,,,,,unscreened,
PDA5700A112,Invited Talk #2 Vietnamese Neural Language Model for NLP Tasks With Limited Resources,Q. T. Tho,2018,National Foundation for Science and Technology Development Conference on Information and Computer Science,10.1109/nics.2018.8606865,https://www.semanticscholar.org/paper/fcae9c7096a23735a4700cb50429aebc068d9ede,,Semantic Scholar,"A statistical language model is a probability distribution over sequences of words. Language modeling is used in various computing tasks such as speech recognition, machine translation, optical character and handwriting recognition and information retrieval and other applications. Whereas n-gram is considered as a traditional language model, neural language model has been emerging recently as a means to approximate the probability of a sentence using neural networks and word embeddings. An advantage of a neural language model is that it can be further applied to other NLP tasks where the training datasets may be limited. In this talk, we realize this idea by introducing the usage of a Vietnamese neural model language trained from a large corpus of social media data. When further applying this neural model language with other NLP tasks including entity recognition, spam detection and topic modeling with relatively small training datasets; we witness improved performance achieved, as compared to other existing approaches using deep learning with typical word embedding techniques.",,0,unknown,general,retrieval; embedding,,,,,unscreened,
PACA9BAEC9C,D. Vn Minorities Literature & Folklore,,2018,Studies on Vietnamese Language and Literature,10.7591/9781501718823-035,https://doi.org/10.7591/9781501718823-035,,Crossref,,,0,unknown,general,,,,,,unscreened,
P935680E248,"Cultural additivity: behavioural insights from the interaction of Confucianism, Buddhism and Taoism in folktales",Quan‐Hoang Vuong; Quang-Khiem Bui; Viet‐Phuong La; Thu‐Trang Vuong; Viet-Ha T. Nguyen; Manh‐Toan Ho; Hong‐Kong T. Nguyen; Tung Manh Ho,2018,Palgrave Communications,10.1057/s41599-018-0189-2,https://doi.org/10.1057/s41599-018-0189-2,https://www.nature.com/articles/s41599-018-0189-2.pdf,OpenAlex,"Abstract Computational folkloristics, which is rooted in the movement to make folklore studies more scientific, has transformed the way researchers in humanities detect patterns of cultural transmission in large folklore collections. This interdisciplinary study contributes to the literature through its application of Bayesian statistics in analyzing Vietnamese folklore. By breaking down 307 stories in popular Vietnamese folktales and major story collections and categorizing their core messages under the values or anti-values of Confucianism, Buddhism, and Taoism, the study shows how the Bayesian method helps discover an underlying behavioural phenomenon called “cultural additivity.” The term, which is inspired by the principle of additivity in probability, adds to the voluminous works on syncretism, creolization and hybridity in its technical dimension. Here, to evaluate how the values and norms of the aforementioned three religions ( “tam giáo” 三教) co-exist, interact, and influence Vietnamese society, the study proposes three models of additivity for religious faiths: (a) no additivity, (b) simple additivity, and (c) complex additivity. The empirical results confirm the existence of “cultural additivity” : not only is there an isolation of Buddhism in the folktales, there is also a higher possibility of interaction or addition of Confucian and Taoist values even when these two religions hold different value systems ( β {VT.VC} = 0.86). The arbitrary blend of the three religions is an example of the observed phenomenon of Vietnamese people selecting and adding ideas, beliefs, or artefacts—which may sometimes appear contradictory to principles of their existing beliefs—to their culture. The behavioural pattern is omnipresent in the sense that it can also be seen in Vietnamese arts, architecture, or adoption of new ideas and religions, among others. The “cultural additivity” concept, backed by robust statistical analysis, is an attempt to fill in the cultural core pointed out by syncretism and account for the rising complexity of modern societies.",,478,open,general,benchmark,,,,,unscreened,
P75886F7723,Clinical Natural Language Processing in languages other than English: opportunities and challenges,Aurélie Névéol; Hercules Dalianis; Sumithra Velupillai; Guergana Savova; Pierre Zweigenbaum,2018,Journal of Biomedical Semantics,10.1186/s13326-018-0179-8,https://doi.org/10.1186/s13326-018-0179-8,https://jbiomedsem.biomedcentral.com/counter/pdf/10.1186/s13326-018-0179-8,OpenAlex,"BACKGROUND: Natural language processing applied to clinical text or aimed at a clinical outcome has been thriving in recent years. This paper offers the first broad overview of clinical Natural Language Processing (NLP) for languages other than English. Recent studies are summarized to offer insights and outline opportunities in this area. MAIN BODY: We envision three groups of intended readers: (1) NLP researchers leveraging experience gained in other languages, (2) NLP researchers faced with establishing clinical text processing in a language other than English, and (3) clinical informatics researchers and practitioners looking for resources in their languages in order to apply NLP techniques and tools to clinical practice and/or investigation. We review work in clinical NLP in languages other than English. We classify these studies into three groups: (i) studies describing the development of new NLP systems or components de novo, (ii) studies describing the adaptation of NLP architectures developed for English to another language, and (iii) studies focusing on a particular clinical application. CONCLUSION: We show the advantages and drawbacks of each method, and highlight the appropriate application context. Finally, we identify major challenges and opportunities that will affect the impact of NLP on clinical practice and public health studies in a context that encompasses English as well as other languages.",,300,open,medical,,,,,,unscreened,
PEA15F234ED,C. Vn Minorities Languages—Classification,,2018,Studies on Vietnamese Language and Literature,10.7591/9781501718823-034,https://doi.org/10.7591/9781501718823-034,,Crossref,,,0,unknown,general,,,,,,unscreened,
P0110CC9733,A Semantic Document Retrieval System with Semantic Search Technique Based on Knowledge Base and Graph Representation,ThanhThuong T. Huynh; V. Nhon; TruongAn N. Pham; NgocHan T. Tran,2018,Frontiers in artificial intelligence and applications,10.3233/978-1-61499-900-3-870,https://doi.org/10.3233/978-1-61499-900-3-870,,OpenAlex,"This paper presents a framework for utilizing domain ontology and graph representation in ad-hoc document retrieval. The main task is to retrieve a ranked list of (text) documents from a fixed corpus in response to free-form keyword queries. In this work, the query and documents are modeled by enhanced graph-based representations. Ranking features are generated by matching the two representations through semantic similarity measures which consider both semantic and statistical information in documents to improve search performance. The suitability of the solution has been demonstrated through applications of document retrieval such as The learning resource repository management system and The Vietnamese online news aggregating system and The job seeking system in the field of Information Technology. The results show that the incorporation of domain ontology with semantic graph structure improves the quality of the retrieval solution compared with documents modeled by bag of words or vector space model only.",,7,unknown,news,retrieval,,,,,unscreened,
PACF35E44FC,A Comprehensive Overview on Stress Neurobiology: Basic Concepts and Clinical Implications,Lívea Dornela Godoy; Matheus Teixeira Rossignoli; Polianna Delfino-Pereira; Norberto Garcia‐Cairasco; Eduardo Henrique de Lima Umeoka,2018,Frontiers in Behavioral Neuroscience,10.3389/fnbeh.2018.00127,https://doi.org/10.3389/fnbeh.2018.00127,https://www.frontiersin.org/articles/10.3389/fnbeh.2018.00127/pdf,OpenAlex,"Stress is recognized as an important issue in basic and clinical neuroscience research, based upon the founding historical studies by Walter Canon and Hans Selye in the past century, when the concept of stress emerged in a biological and adaptive perspective. A lot of research after that period has expanded the knowledge in the stress field. Since then, it was discovered that the response to stressful stimuli is elaborated and triggered by the, now known, stress system, which integrates a wide diversity of brain structures that, collectively, are able to detect events and interpret them as real or potential threats. However, different types of stressors engage different brain networks, requiring a fine-tuned functional neuroanatomical processing. This integration of information from the stressor itself may result in a rapid activation of the Sympathetic-Adreno-Medullar (SAM) axis and the Hypothalamus-Pituitary-Adrenal (HPA) axis, the two major components involved in the stress response. The complexity of the stress response is not restricted to neuroanatomy or to SAM and HPA axes mediators, but also diverge according to timing and duration of stressor exposure, as well as its short- and/or long-term consequences. The identification of neuronal circuits of stress, as well as their interaction with mediator molecules over time is critical, not only for understanding the physiological stress responses, but also to understand their implications on mental health.",,838,open,medical; history,,,,,,unscreened,
PE917FC923A,"Tokenizing, POS Tagging, Lemmatizing and Parsing UD 2.0 with UDPipe",Milan Straka; Jana Straková,2017,,10.18653/v1/k17-3009,https://doi.org/10.18653/v1/k17-3009,https://www.aclweb.org/anthology/K17-3009.pdf,OpenAlex,"We present an update to UDPipe 1.0 We provide models for all 50 languages of UD 2.0, and furthermore, the pipeline can be trained easily using data in CoNLL-U format.",,567,open,general,,,,,,unscreened,
P4BBF1302BE,The Chinese Vietnamese bilingual news event ranking method based on attribute association graph,Mingwei Zhu; Zhengtao Yu; Guangshun Qin; Hua Lai; Shengxiang Gao,2017,IALP 2017,,https://openreview.net/forum?id=VGKP4ZLo0P,https://ieeexplore.ieee.org/iel7/8292144/8300530/08300616.pdf,OpenReview,"Facing with bilingual news event's attributes association about Chinese and Vietnamese, we propose a bilingual news event sequencing method based on graph of attributes association. This method built the graph of attributes association based on the relations between event properties and it sequences the Chinese and Vietnamese bilingual news event using this graph. This method first extracts the titles, elements, topic sentences which characterize bilingual news event properties. And it uses the extractions to describe events in the document. Then we translate these title, elements and topic sentences by using the bilingual dictionary and Vietnamese-Chinese Alignment Corpora. And we build the graph of attributes association. We calculate the weights of edges by using word2vec and elements co-occurrence strength. In the end, it sequences the bilingual news using similarity among event node, query keyword and connection between the graph's nodes and event. The experimental results show that the proposed method can effectively improve the performance of the ranking of the news events in the Chinese and Vietnamese, and the attribute relevance has a good effect on the ranking of the Chinese and Vietnamese news events.",,,open,news,,,,,,unscreened,
P2278ECC8F0,Explicit Semantic Ranking for Academic Search via Knowledge Graph Embedding,Chenyan Xiong; Russell Power; Jamie Callan,2017,Proceedings of the 26th International Conference on World Wide Web,10.1145/3038912.3052558,https://doi.org/10.1145/3038912.3052558,,Crossref,,,286,unknown,general,retrieval; embedding,,,,,unscreened,
P6B90531C35,A Network-based End-to-End Trainable Task-oriented Dialogue System,Tsung-Hsien Wen; David Vandyke; Nikola Mrkšić; Milica Gašić; Lina M. Rojas Barahona; Pei-Hao Su; Stefan Ultes; Steve Young,2017,,10.18653/v1/e17-1042,https://doi.org/10.18653/v1/e17-1042,https://www.aclweb.org/anthology/E17-1042.pdf,OpenAlex,"Tsung-Hsien Wen, David Vandyke, Nikola Mrkšić, Milica Gašić, Lina M. Rojas-Barahona, Pei-Hao Su, Stefan Ultes, Steve Young. Proceedings of the 15th Conference of the European Chapter of the Association for Computational Linguistics: Volume 1, Long Papers. 2017.",,804,open,general,,,,,,unscreened,
PB625517E0A,LSTM-Based Predictions for Proactive Information Retrieval,Petri Luukkonen; Markus Koskela; Patrik Floréen,2016,arXiv,,http://arxiv.org/abs/1606.06137v1,https://arxiv.org/pdf/1606.06137v1,arXiv,"We describe a method for proactive information retrieval targeted at retrieving relevant information during a writing task. In our method, the current task and the needs of the user are estimated, and the potential next steps are unobtrusively predicted based on the user's past actions. We focus on the task of writing, in which the user is coalescing previously collected information into a text. Our proactive system automatically recommends the user relevant background information. The proposed system incorporates text input prediction using a long short-term memory (LSTM) network. We present simulations, which show that the system is able to reach higher precision values in an exploratory search setting compared to both a baseline and a comparison system.",,,open,general,retrieval,,,Precision,,unscreened,
P1A265EF00C,Dynamic Information Retrieval: Theoretical Framework and Application,Marc Sloan; Jun Wang,2016,arXiv,10.1145/2808194.2809457,http://arxiv.org/abs/1601.04605v1,https://arxiv.org/pdf/1601.04605v1,arXiv,"Theoretical frameworks like the Probability Ranking Principle and its more recent Interactive Information Retrieval variant have guided the development of ranking and retrieval algorithms for decades, yet they are not capable of helping us model problems in Dynamic Information Retrieval which exhibit the following three properties; an observable user signal, retrieval over multiple stages and an overall search intent. In this paper a new theoretical framework for retrieval in these scenarios is proposed. We derive a general dynamic utility function for optimizing over these types of tasks, that takes into account the utility of each stage and the probability of observing user feedback. We apply our framework to experiments over TREC data in the dynamic multi page search scenario as a practical demonstration of its effectiveness and to frame the discussion of its use, its limitations and to compare it against the existing frameworks.",,,open,general,retrieval,,,,,unscreened,
PAD45DCCE9E,Deep Learning Relevance: Creating Relevant Information (as Opposed to Retrieving it),Christina Lioma; Birger Larsen; Casper Petersen; Jakob Grue Simonsen,2016,arXiv,,http://arxiv.org/abs/1606.07660v2,https://arxiv.org/pdf/1606.07660v2,arXiv,"What if Information Retrieval (IR) systems did not just retrieve relevant information that is stored in their indices, but could also ""understand"" it and synthesise it into a single document? We present a preliminary study that makes a first step towards answering this question. Given a query, we train a Recurrent Neural Network (RNN) on existing relevant information to that query. We then use the RNN to ""deep learn"" a single, synthetic, and we assume, relevant document for that query. We design a crowdsourcing experiment to assess how relevant the ""deep learned"" document is, compared to existing relevant documents. Users are shown a query and four wordclouds (of three existing relevant documents and our deep learned synthetic document). The synthetic document is ranked on average most relevant of all.",,,open,general,retrieval,,,,,unscreened,
P105F3B939F,Vietnamese sentence recognition algorithm in embedded device based on specialized transition network,Dang Vu Quoc; H. Van; Trang Hoang,2015,International Conference on Autonomic and Trusted Computing,10.1109/atc.2015.7388374,https://www.semanticscholar.org/paper/00ca1455eb72c7bfd47216daa15f1a5a7c1f52b8,,Semantic Scholar,,,0,unknown,general,,,,,,unscreened,
PC523D04077,VITERBI ALGORITHM FOR ENGLISH - VIETNAMESE SENTENCE RETRIEVAL IN EBMT,Nguyen Minh Quang,2015,"Journal of Science, Educational Science",10.18173/2354-1075.2015-0047,https://doi.org/10.18173/2354-1075.2015-0047,,Crossref,,,0,unknown,general,retrieval,,,,,unscreened,
P22AF8DF665,Fine-grained Opinion Mining with Recurrent Neural Networks and Word Embeddings,Pengfei Liu; Shafiq Joty; Helen Meng,2015,,10.18653/v1/d15-1168,https://doi.org/10.18653/v1/d15-1168,https://www.aclweb.org/anthology/D15-1168.pdf,OpenAlex,"The tasks in fine-grained opinion mining can be regarded as either a token-level sequence labeling problem or as a semantic compositional task. We propose a general class of discriminative models based on recurrent neural networks (RNNs) and word embeddings that can be successfully applied to such tasks without any taskspecific feature engineering effort. Our experimental results on the task of opinion target identification show that RNNs, without using any hand-crafted features, outperform feature-rich CRF-based models. Our framework is flexible, allows us to incorporate other linguistic features, and achieves results that rival the top performing systems in SemEval-2014.",,501,open,general,embedding,,,,,unscreened,
P90EC13793A,Click-through-based Deep Visual-Semantic Embedding for Image Search,Yuan Liu; Zhongchao Shi; Xue Li; Gang Wang,2015,Proceedings of the 23rd ACM international conference on Multimedia,10.1145/2733373.2806373,https://doi.org/10.1145/2733373.2806373,,Crossref,,,3,unknown,general,retrieval; embedding,,,,,unscreened,
P8FFAC970ED,CLPsych 2015 Shared Task: Depression and PTSD on Twitter,Glen Coppersmith; Mark Dredze; Craig Harman; Kristy Hollingshead; Margaret Mitchell,2015,,10.3115/v1/w15-1204,https://doi.org/10.3115/v1/w15-1204,https://aclanthology.org/W15-1204.pdf,OpenAlex,"Glen Coppersmith, Mark Dredze, Craig Harman, Kristy Hollingshead, Margaret Mitchell. Proceedings of the 2nd Workshop on Computational Linguistics and Clinical Psychology: From Linguistic Signal to Clinical Reality. 2015.",,318,open,medical,,,,,,unscreened,
P963D9810A5,Bibliometric-enhanced Information Retrieval: 2nd International BIR Workshop,Philipp Mayr; Ingo Frommholz; Andrea Scharnhorst; Peter Mutschke,2015,arXiv,,http://arxiv.org/abs/1501.02646v1,https://arxiv.org/pdf/1501.02646v1,arXiv,"This workshop brings together experts of communities which often have been perceived as different once: bibliometrics / scientometrics / informetrics on the one side and information retrieval on the other. Our motivation as organizers of the workshop started from the observation that main discourses in both fields are different, that communities are only partly overlapping and from the belief that a knowledge transfer would be profitable for both sides. Bibliometric techniques are not yet widely used to enhance retrieval processes in digital libraries, although they offer value-added effects for users. On the other side, more and more information professionals, working in libraries and archives are confronted with applying bibliometric techniques in their services. This way knowledge exchange becomes more urgent. The first workshop set the research agenda, by introducing in each other methods, reporting about current research problems and brainstorming about common interests. This follow-up workshop continues the overall communication, but also puts one problem into the focus. In particular, we will explore how statistical modelling of scholarship can improve retrieval services for specific communities, as well as for large, cross-domain collections like Mendeley or ResearchGate. This second BIR workshop continues to raise awareness of the missing link between Information Retrieval (IR) and bibliometrics and contributes to create a common ground for the incorporation of bibliometric-enhanced services into retrieval at the scholarly search engine interface.",,,open,general,retrieval,,,,,unscreened,
P7511B1BF7E,Towards a Conceptual Search for Vietnamese Legal Text,Thinh D. Bui; Son T. Nguyen; Quoc B. Ho,2014,Lecture notes in computer science,10.1007/978-3-662-45237-0_18,https://doi.org/10.1007/978-3-662-45237-0_18,,OpenAlex,"In this paper, a system of search engine is built based on documents of Vietnamese legal system. The key factor of this system is the ability of indexing documents in several aspects: not only on the whole text but also on logical structures and ontologies of Vietnamese legal documents. There are two important phases in the system; firstly, focusing on the recognition of the structure of Vietnamese legal text and the extraction of ontology of documents stored in the database of Vietnam Ministry of Justice; secondly, building an automated information retrieval system for the advanced search on demand of Vietnamese citizens. We study Vietnamese legal domain in both linguistic features and patterns of recognition. Experimental result on recognizing logical structures got of 64.37% on assumption annotation, 64.15% on provision annotation and 75.76% on sanction annotation in the F β = 1 score on the pre-built corpus of Vietnamese Enterprise Law articles. We also evaluated the precision of classifying ontology concepts and got 86.4 % in result on testing sample set of Vietnamese legal ontology. The goal is that a search engine is proposed with indexed logical and semantic properties based on works of the first phase.",,6,unknown,legal,retrieval; benchmark,,,Precision,,unscreened,
P1DAD2646A0,Learning Vietnamese as a heritage language in Taiwan,Yu-Ching Yeh; Hsiang-Ju Ho; Ming-Chung Chen,2014,Journal of Multilingual and Multicultural Development,10.1080/01434632.2014.912284,https://doi.org/10.1080/01434632.2014.912284,,Crossref,,,14,unknown,general,,,,,,unscreened,
P69FF1C65DF,Editorial for the Bibliometric-enhanced Information Retrieval Workshop at ECIR 2014,Philipp Mayr; Philipp Schaer; Andrea Scharnhorst; Peter Mutschke,2014,arXiv,,http://arxiv.org/abs/1404.7099v1,https://arxiv.org/pdf/1404.7099v1,arXiv,"This first ""Bibliometric-enhanced Information Retrieval"" (BIR 2014) workshop aims to engage with the IR community about possible links to bibliometrics and scholarly communication. Bibliometric techniques are not yet widely used to enhance retrieval processes in digital libraries, although they offer value-added effects for users. In this workshop we will explore how statistical modelling of scholarship, such as Bradfordizing or network analysis of co-authorship network, can improve retrieval services for specific communities, as well as for large, cross-domain collections. This workshop aims to raise awareness of the missing link between information retrieval (IR) and bibliometrics / scientometrics and to create a common ground for the incorporation of bibliometric-enhanced services into retrieval at the digital library interface. Our interests include information retrieval, information seeking, science modelling, network analysis, and digital libraries. The goal is to apply insights from bibliometrics, scientometrics, and informetrics to concrete practical problems of information retrieval and browsing.",,,open,general,retrieval,,,,,unscreened,
P25EC1BF7C8,Construction of Vietnamese SentiWordNet by using Vietnamese Dictionary,Xuan-Son Vu; Seong-Bae Park,2014,arXiv,,http://arxiv.org/abs/1412.8010v1,https://arxiv.org/pdf/1412.8010v1,arXiv,"SentiWordNet is an important lexical resource supporting sentiment analysis in opinion mining applications. In this paper, we propose a novel approach to construct a Vietnamese SentiWordNet (VSWN). SentiWordNet is typically generated from WordNet in which each synset has numerical scores to indicate its opinion polarities. Many previous studies obtained these scores by applying a machine learning method to WordNet. However, Vietnamese WordNet is not available unfortunately by the time of this paper. Therefore, we propose a method to construct VSWN from a Vietnamese dictionary, not from WordNet. We show the effectiveness of the proposed method by generating a VSWN with 39,561 synsets automatically. The method is experimentally tested with 266 synsets with aspect of positivity and negativity. It attains a competitive result compared with English SentiWordNet that is 0.066 and 0.052 differences for positivity and negativity sets respectively.",,,open,general,,,,,,unscreened,
P72AEFFC178,Building English-Vietnamese Named Entity Corpus with Aligned Bilingual News Articles,H. Ngo; D. Dien; W. Winiwarter,2014,WSSANLP@COLING,10.3115/v1/w14-5512,https://www.semanticscholar.org/paper/1202c3614c2443677734f224919df1b95553e499,https://aclanthology.org/W14-5512.pdf,Semantic Scholar,"Named entity recognition aims to classify words in a document into pre-defined target entity classes. It is now considered to be fundamental for many natural language processing tasks such as information retrieval, machine translation, information extraction and question answering. This paper presents a workflow to build an English-Vietnamese named entity corpus from an aligned bilingual corpus. The workflow is based on a state of the art named entity recognition tool to identify English named entities and map them into Vietnamese text. The paper also presents a detailed discussion about several mapping errors and differences between English and Vietnamese sentences that affect this task.",,7,open,news,retrieval,,,MAP,,unscreened,
P6E7D8872F7,An approach for automatically structuring Vietnamese legal text,Thinh D. Bui; Quoc B. Ho,2014,2014 International Conference on Asian Language Processing (IALP),10.1109/ialp.2014.6973500,https://doi.org/10.1109/ialp.2014.6973500,,Crossref,,,3,unknown,legal,,,,,,unscreened,
PD580725606,A Survey of Automated Text Simplification,Matthew Shardlow,2014,International Journal of Advanced Computer Science and Applications,10.14569/specialissue.2014.040109,https://doi.org/10.14569/specialissue.2014.040109,http://thesai.org/Downloads/SpecialIssueNo9/Paper_9-A_Survey_of_Automated_Text_Simplification.pdf,OpenAlex,"Text simplification modifies syntax and lexicon to improve the understandability of language for an end user. This survey identifies and classifies simplification research within the period 1998-2013. Simplification can be used for many applications, including: Second language learners, preprocessing in pipelines and assistive technology. There are many approaches to the simplification task, including: lexical, syntactic, statistical machine translation and hybrid techniques. This survey also explores the current challenges which this field faces. Text simplification is a non-trivial task which is rapidly growing into its own field. This survey gives an overview of contemporary research whilst taking into account the history that has brought text simplification to its current state.",,192,open,history,,,,,,unscreened,
P483E315006,Semantic Jira - Semantic Expert Finder in the Bug Tracking Tool Jira,Velten Heyn; Adrian Paschke,2013,arXiv,,http://arxiv.org/abs/1312.5150v1,https://arxiv.org/pdf/1312.5150v1,arXiv,The semantic expert recommender extension for the Jira bug tracking system semantically searches for similar tickets in Jira and recommends experts and links to existing organizational (Wiki) knowledge for each ticket. This helps to avoid redundant work and supports the search and collaboration with experts in the project management and maintenance phase based on semantically enriched tickets in Jira.,,,open,general,retrieval,,,,,unscreened,
P8CDF9F15F9,3D shape retrieval using viewpoint information‐theoretic measures,Xavier Bonaventura; Jianwei Guo; Weiliang Meng; Miquel Feixas; Xiaopeng Zhang; Mateu Sbert,2013,Computer Animation and Virtual Worlds,10.1002/cav.1566,https://doi.org/10.1002/cav.1566,,Crossref,"Abstract In this paper, we present an information‐theoretic framework to compute the shape similarity between 3D polygonal models. Given a 3D model, an information channel between a sphere of viewpoints around the model and its polygonal mesh is defined to compute the specific information associated with each viewpoint. The obtained information sphere can be seen as a shape descriptor of the model. Then, given two models, their similarity is obtained by performing a registration process between the corresponding information spheres. The distance between the information histograms is also defined as a coarse measure of similarity, as well as the scalar value given by the mutual information of the channel. The performance of all these measures is tested using the Princeton Shape Benchmark database. Copyright © 2013 John Wiley & Sons, Ltd.",,3,unknown,general,retrieval; benchmark,,,,,unscreened,
P034DD81DBE,Interactive Query Construction for Keyword Search on the Semantic Web,Gideon Zenz; Xuan Zhou; Enrico Minack; Wolf Siberski; Wolfgang Nejdl,2012,Semantic Search over the Web 2012,,https://openreview.net/forum?id=UNf9jKWikG,https://link.springer.com/content/pdf/10.1007/978-3-642-25008-8_5.pdf,OpenReview,"With the growing availability of semantic and structured data on the Web, techniques for intuitive access to these data collections become more important. Therefore, many approaches to keyword search on structured data have been proposed in the recent years. These approaches apply the traditional information retrieval paradigm to structured data, by identifying possible result items in the data collections, scoring them by relevance, and presenting a ranked result list to the user. However, when the user intent is not met by the used scoring algorithm, it is very difficult or impossible for the user to refine the query such that the results reflect the desired intent. To solve this issue, we propose an interactive query construction process. Our system derives possible intentions for the entered keyword query, but instead of presenting results immediately, it guides the user through an interactive process where the user expresses and refines his intention in a few steps until the desired intent is met. In that way, we combine the intuitiveness of keyword search with the expressiveness of semantic queries to satisfy users’ information needs.",,,open,general,retrieval,,,,,unscreened,
P421D706276,Animal Models of Dengue Virus Infection,Simona Zompì; Eva Harris,2012,Viruses,10.3390/v4010062,https://doi.org/10.3390/v4010062,https://www.mdpi.com/1999-4915/4/1/62/pdf?version=1431414677,OpenAlex,"The development of animal models of dengue virus (DENV) infection and disease has been challenging, as epidemic DENV does not naturally infect non-human species. Non-human primates (NHPs) can sustain viral replication in relevant cell types and develop a robust immune response, but they do not develop overt disease. In contrast, certain immunodeficient mouse models infected with mouse-adapted DENV strains show signs of severe disease similar to the 'vascular-leak' syndrome seen in severe dengue in humans. Humanized mouse models can sustain DENV replication and show some signs of disease, but further development is needed to validate the immune response. Classically, immunocompetent mice infected with DENV do not manifest disease or else develop paralysis when inoculated intracranially; however, a new model using high doses of DENV has recently been shown to develop hemorrhagic signs after infection. Overall, each model has its advantages and disadvantages and is differentially suited for studies of dengue pathogenesis and immunopathogenesis and/or pre-clinical testing of antiviral drugs and vaccines.",,221,open,medical,,,,,,unscreened,
PEC4243B35B,Towards multilingual user models for Personalized Multilingual Information Retrieval,M. Rami Ghorab; Dong Zhou; Ben Steichen; Vincent Wade,2011,Proceedings of the First Workshop on Personalised Multilingual Hypertext Retrieval,10.1145/2047403.2047411,https://doi.org/10.1145/2047403.2047411,,Crossref,,,4,unknown,general,retrieval,,,,,unscreened,
PF6168B9D39,Soccer Event Retrieval Based on Speech Content: A Vietnamese Case Study,Vu Hai,2011,Speech and Language Technologies,10.5772/16354,https://doi.org/10.5772/16354,,Crossref,,,0,unknown,general,retrieval,,,,,unscreened,
P94F27D0EDD,On the history of the isomorphism problem of dynamical systems with special regard to von Neumann's contribution,Miklos Redei; Charlotte Werndl,2011,arXiv,,http://arxiv.org/abs/1110.0625v1,https://arxiv.org/pdf/1110.0625v1,arXiv,"This paper reviews some major episodes in the history of the spatial isomorphism problem of dynamical systems theory (ergodic theory). In particular, by analysing, both systematically and in historical context, a hitherto unpublished letter written in 1941 by John von Neumann to Stanislaw Ulam, this paper clarifies von Neumann's contribution to discovering the relationship between spatial isomorphism and spectral isomorphism. The main message of the paper is that von Neumann's argument described in his letter to Ulam is the very first proof that spatial isomorphism and spectral isomorphism are not equivalent because spectral isomorphism is weaker than spatial isomorphism: von Neumann shows that spectrally isomorphic ergodic dynamical systems with mixed spectra need not be spatially isomorphic.",,,open,history,,,,,,unscreened,
P6DEEC9049B,Natural Language Processing (almost) from Scratch,Ronan Collobert; Jason Weston; Léon Bottou; Michael Karlen; Koray Kavukcuoglu; Pavel P. Kuksa,2011,Infoscience (Ecole Polytechnique Fédérale de Lausanne),,https://openalex.org/W2952230511,https://infoscience.epfl.ch/record/192375/files/Collobert_JMLR_2493--2537.pdf,OpenAlex,"Editor: We propose a unified neural network architecture and learning algorithm that can be applied to various natural language processing tasks including: part-of-speech tagging, chunking, named entity recognition, and semantic role labeling, achieving or exceeding state-of-theart performance in each on four benchmark tasks. Our goal was to design a flexible architecture that can learn representations useful for the tasks, thus avoiding excessive taskspecific feature engineering (and therefore disregarding a lot of prior knowledge). Instead of exploiting man-made input features carefully optimized for each task, our system learns internal representations on the basis of vast amounts of mostly unlabelled training data. This work is then used as a basis for building a freely available tagging system with excellent performance while requiring minimal computational resources. Keywords:",,3991,open,general,benchmark,,,,,unscreened,
